                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    145,                 1.9235,                 1.4987,                 2.1262,                0.49937,                0.26984,                0.29527,                0.11645,                 2.3354,                 2.5867,                 3.1075,             0.00051042,             0.00051042,             0.00051042
                    146,                 1.9324,                   1.51,                 2.1318,                0.46564,                0.34921,                0.33609,                0.13997,                 2.2509,                 2.3929,                 2.9486,             0.00050901,             0.00050901,             0.00050901
                    147,                 1.8621,                 1.4603,                 2.1063,                0.48746,                0.33333,                0.31802,                0.14254,                 2.2605,                 2.3674,                 2.9103,              0.0005076,              0.0005076,              0.0005076
                    148,                 1.9364,                 1.5185,                 2.1329,                0.44404,                0.31746,                0.29689,                0.12279,                 2.3222,                  2.535,                 2.9898,             0.00050618,             0.00050618,             0.00050618
                    149,                 1.8334,                 1.4663,                 2.0933,                 0.5309,                0.33333,                0.33897,                0.13246,                 2.3169,                 2.4811,                 2.9832,             0.00050477,             0.00050477,             0.00050477
                    150,                 1.8612,                 1.4538,                 2.1085,                0.45685,                0.38095,                0.38036,                0.14577,                 2.2646,                 2.3564,                 2.8888,             0.00050336,             0.00050336,             0.00050336
                    151,                 1.8751,                 1.4723,                 2.1202,                0.40698,                0.44444,                0.38379,                0.15511,                  2.169,                 2.2038,                  2.743,             0.00050194,             0.00050194,             0.00050194
                    152,                  1.806,                 1.4737,                  2.073,                 0.4777,                0.50794,                0.39343,                 0.1621,                 2.1123,                 2.2134,                 2.6942,             0.00050053,             0.00050053,             0.00050053
                    153,                 1.8552,                 1.4545,                 2.0755,                0.46478,                 0.4127,                 0.3795,                0.15308,                  2.159,                 2.2524,                 2.7189,             0.00049911,             0.00049911,             0.00049911
                    154,                 1.8638,                 1.4309,                 2.0356,                0.46325,                0.44444,                0.39684,                0.15114,                 2.1715,                 2.2244,                 2.6955,              0.0004977,              0.0004977,              0.0004977
                    155,                 1.9493,                 1.4825,                 2.0838,                0.46256,                0.46453,                0.38613,                0.15564,                 2.0935,                 2.1158,                 2.5954,             0.00049629,             0.00049629,             0.00049629
                    156,                 1.8322,                 1.4373,                 2.0287,                0.50842,                0.44327,                0.40485,                0.16924,                 2.0507,                 2.0322,                 2.5837,             0.00049487,             0.00049487,             0.00049487
                    157,                 1.9209,                 1.5014,                 2.1218,                 0.4878,                0.47619,                0.45098,                0.18966,                  2.073,                 1.9815,                 2.5795,             0.00049346,             0.00049346,             0.00049346
                    158,                 1.8627,                 1.4503,                 2.0649,                0.49671,                0.52381,                0.47605,                0.19632,                 2.1365,                  1.975,                 2.6148,             0.00049205,             0.00049205,             0.00049205
                    159,                 1.8324,                 1.4387,                 2.0978,                  0.559,                0.50307,                 0.4922,                 0.2109,                 2.1027,                 1.9725,                 2.5792,             0.00049063,             0.00049063,             0.00049063
                    160,                 1.8435,                  1.449,                 2.0675,                0.58189,                0.52381,                0.49684,                0.21233,                 2.0619,                 1.9425,                 2.5293,             0.00048922,             0.00048922,             0.00048922
                    161,                 1.8269,                 1.4416,                 2.0644,                0.53473,                0.49206,                0.48986,                0.21332,                 2.0332,                 1.9538,                 2.4958,              0.0004878,              0.0004878,              0.0004878
                    162,                 1.7947,                 1.3887,                 2.0397,                0.65303,                0.49206,                0.50157,                0.23264,                 1.9989,                 1.9207,                 2.4448,             0.00048639,             0.00048639,             0.00048639
                    163,                 1.8504,                 1.4073,                  2.026,                0.60679,                0.46548,                0.50994,                0.24683,                  1.891,                 1.8637,                 2.3637,             0.00048498,             0.00048498,             0.00048498
                    164,                 1.8955,                 1.4757,                 2.0967,                0.54293,                0.49025,                0.52674,                0.24944,                 1.8609,                  1.842,                  2.358,             0.00048356,             0.00048356,             0.00048356
                    165,                 1.8468,                 1.4113,                 2.0267,                0.59593,                0.44444,                0.53129,                0.25736,                 1.8707,                 1.8352,                 2.3714,             0.00048215,             0.00048215,             0.00048215
                    166,                 1.8077,                 1.4185,                 2.0312,                0.72526,                0.44444,                0.54126,                0.26817,                 1.8989,                 1.7852,                 2.3841,             0.00048074,             0.00048074,             0.00048074
                    167,                 1.9315,                 1.4012,                 2.0551,                0.66984,                0.46032,                0.55491,                0.27576,                 1.8745,                 1.7291,                 2.3555,             0.00047932,             0.00047932,             0.00047932
                    168,                 1.7999,                   1.42,                 2.0188,                0.61025,                0.55556,                0.56065,                 0.2783,                 1.8517,                 1.6655,                 2.3113,             0.00047791,             0.00047791,             0.00047791
                    169,                 1.7763,                 1.4178,                 2.0451,                0.59068,                0.55556,                0.55961,                 0.2759,                 1.8898,                 1.6982,                 2.3377,              0.0004765,              0.0004765,              0.0004765
                    170,                 1.8796,                 1.4127,                 2.0596,                0.54762,                0.55556,                0.52345,                0.26356,                 1.9148,                 1.7716,                 2.3624,             0.00047508,             0.00047508,             0.00047508
                    171,                 1.7588,                 1.4063,                 1.9903,                0.55323,                0.50794,                0.50867,                0.25537,                 1.8644,                   1.82,                 2.3393,             0.00047367,             0.00047367,             0.00047367
                    172,                 1.7342,                 1.4102,                 2.0203,                0.56521,                0.53968,                0.54132,                0.26049,                 1.8846,                 1.7567,                 2.3148,             0.00047225,             0.00047225,             0.00047225
                    173,                 1.8273,                 1.4486,                 2.0244,                0.67555,                0.50794,                 0.5576,                 0.2687,                 1.9053,                 1.6925,                 2.2869,             0.00047084,             0.00047084,             0.00047084
                    174,                 1.7362,                  1.371,                 1.9762,                0.68223,                0.52381,                0.57855,                0.29217,                 1.8308,                 1.6307,                 2.2471,             0.00046943,             0.00046943,             0.00046943
                    175,                 1.7357,                 1.4052,                  2.034,                0.69474,                0.61905,                0.60208,                0.32364,                  1.724,                 1.6217,                 2.2056,             0.00046801,             0.00046801,             0.00046801
                    176,                 1.7508,                  1.349,                 1.9329,                0.65867,                0.61268,                0.56758,                0.31607,                 1.7035,                 1.5978,                 2.1982,              0.0004666,              0.0004666,              0.0004666
                    177,                 1.8278,                 1.3432,                 2.0028,                0.61334,                0.57143,                0.57055,                 0.3189,                 1.7239,                 1.6179,                 2.2041,             0.00046519,             0.00046519,             0.00046519
                    178,                  1.682,                 1.4191,                  1.987,                0.64304,                0.57143,                0.53366,                0.28749,                 1.7822,                 1.6301,                 2.2274,             0.00046377,             0.00046377,             0.00046377
                    179,                 1.7946,                 1.3781,                 1.9908,                0.66374,                 0.5873,                0.56527,                0.28485,                 1.8035,                 1.6383,                  2.216,             0.00046236,             0.00046236,             0.00046236
                    180,                 1.7508,                 1.3617,                 1.9566,                0.64814,                0.52381,                0.54151,                0.29328,                 1.7955,                 1.6265,                 2.1894,             0.00046094,             0.00046094,             0.00046094
                    181,                 1.7053,                 1.3658,                 1.9548,                0.61023,                 0.5873,                0.55043,                0.32283,                 1.7243,                 1.5659,                 2.1474,             0.00045953,             0.00045953,             0.00045953
                    182,                 1.7214,                 1.3343,                 1.9306,                0.56707,                0.61905,                0.59115,                0.33437,                 1.6955,                 1.4956,                 2.1385,             0.00045812,             0.00045812,             0.00045812
                    183,                 1.7665,                 1.3308,                 1.9501,                0.72706,                0.59203,                  0.634,                0.34904,                 1.6886,                 1.4701,                  2.137,              0.0004567,              0.0004567,              0.0004567
                    184,                 1.7024,                 1.3503,                 1.9429,                0.72576,                0.60317,                0.65315,                0.35252,                 1.7171,                 1.4552,                 2.1376,             0.00045529,             0.00045529,             0.00045529
                    185,                 1.7032,                 1.2848,                  1.928,                0.69103,                0.60352,                0.65638,                0.35357,                 1.7197,                 1.4514,                 2.1212,             0.00045388,             0.00045388,             0.00045388
                    186,                 1.7307,                 1.3507,                 1.9132,                0.69364,                0.61905,                0.62502,                0.34453,                 1.6995,                 1.4911,                  2.125,             0.00045246,             0.00045246,             0.00045246
                    187,                 1.7108,                 1.2977,                 1.9189,                0.64257,                0.55556,                0.60044,                0.34326,                 1.6687,                 1.4999,                 2.1108,             0.00045105,             0.00045105,             0.00045105
                    188,                  1.775,                 1.3488,                 1.9797,                0.59021,                 0.5873,                0.60762,                0.36068,                 1.6234,                 1.4669,                 2.0819,             0.00044963,             0.00044963,             0.00044963
                    189,                 1.6767,                 1.2899,                 1.9067,                0.70498,                0.61905,                0.64914,                0.37583,                 1.5874,                 1.4488,                 2.0541,             0.00044822,             0.00044822,             0.00044822
                    190,                 1.7414,                 1.3402,                 1.9608,                0.72583,                0.61905,                0.64863,                0.36491,                 1.5665,                 1.4639,                 2.0543,             0.00044681,             0.00044681,             0.00044681
                    191,                 1.7693,                 1.3325,                 1.9349,                0.74132,                0.63492,                0.67592,                0.36495,                 1.6141,                 1.4464,                 2.0899,             0.00044539,             0.00044539,             0.00044539
                    192,                 1.7059,                 1.3126,                 1.8797,                0.76438,                0.61794,                 0.6857,                0.38034,                 1.6402,                 1.4237,                 2.0912,             0.00044398,             0.00044398,             0.00044398
                    193,                 1.7615,                 1.3149,                 1.9223,                0.68769,                0.66413,                 0.6739,                0.36512,                 1.6696,                 1.4142,                  2.102,             0.00044257,             0.00044257,             0.00044257
                    194,                 1.6822,                 1.3025,                  1.901,                0.62372,                0.71044,                0.68256,                0.36786,                 1.6745,                 1.4014,                 2.0819,             0.00044115,             0.00044115,             0.00044115
                    195,                 1.7258,                 1.2852,                 1.8926,                0.77363,                0.61905,                0.70489,                0.38544,                 1.5923,                 1.3748,                 2.0198,             0.00043974,             0.00043974,             0.00043974
                    196,                 1.6539,                 1.2675,                 1.8678,                0.86864,                 0.5873,                0.68716,                0.38826,                   1.53,                 1.3971,                 1.9878,             0.00043832,             0.00043832,             0.00043832
                    197,                  1.704,                 1.2774,                 1.8955,                0.83681,                0.56981,                0.67661,                0.38686,                 1.5387,                 1.4271,                 1.9922,             0.00043691,             0.00043691,             0.00043691
                    198,                 1.6897,                 1.2942,                 1.8627,                0.75413,                0.60317,                0.67654,                0.38632,                 1.5452,                 1.3838,                 2.0028,              0.0004355,              0.0004355,              0.0004355
                    199,                 1.7222,                 1.3004,                 1.8881,                0.86769,                0.60317,                0.70831,                0.40873,                 1.5733,                 1.4184,                 2.0498,             0.00043408,             0.00043408,             0.00043408
                    200,                 1.6056,                 1.2607,                 1.8526,                0.68551,                0.69205,                0.69113,                0.38527,                 1.6058,                 1.4506,                 2.0766,             0.00043267,             0.00043267,             0.00043267
                    201,                 1.6466,                 1.2857,                 1.8863,                0.78401,                0.63492,                 0.6879,                0.38542,                 1.5902,                 1.4195,                 2.0655,             0.00043126,             0.00043126,             0.00043126
                    202,                 1.6795,                 1.2688,                 1.8631,                0.74877,                0.65079,                0.69669,                0.37627,                 1.6035,                 1.4067,                 2.0792,             0.00042984,             0.00042984,             0.00042984
                    203,                 1.6999,                 1.2824,                 1.8851,                0.70911,                0.69652,                0.70052,                0.37142,                 1.6297,                 1.4088,                 2.0938,             0.00042843,             0.00042843,             0.00042843
                    204,                 1.5798,                 1.2355,                 1.8127,                0.66272,                0.68254,                0.68545,                0.35575,                 1.6568,                 1.4189,                  2.117,             0.00042701,             0.00042701,             0.00042701
                    205,                 1.6703,                 1.3178,                 1.8862,                0.69535,                0.66667,                0.65197,                0.35293,                 1.6582,                 1.4437,                 2.1307,              0.0004256,              0.0004256,              0.0004256
                    206,                 1.6666,                 1.2863,                 1.8488,                0.76932,                0.63492,                0.65759,                0.36603,                 1.6233,                 1.4429,                 2.1166,             0.00042419,             0.00042419,             0.00042419
                    207,                 1.6911,                 1.2605,                 1.9146,                 0.8029,                0.61905,                0.68642,                0.38279,                 1.5979,                 1.3555,                 2.0835,             0.00042277,             0.00042277,             0.00042277
                    208,                 1.7059,                 1.2914,                 1.8984,                0.81566,                0.63217,                0.69817,                0.40717,                 1.5466,                 1.2861,                 2.0267,             0.00042136,             0.00042136,             0.00042136
                    209,                 1.6805,                 1.2555,                 1.8516,                0.84608,                0.63492,                0.73125,                0.43871,                 1.5329,                 1.2817,                 1.9969,             0.00041995,             0.00041995,             0.00041995
                    210,                 1.6995,                 1.2791,                 1.8747,                0.78374,                0.63492,                 0.7521,                0.43875,                 1.5029,                 1.2875,                 1.9662,             0.00041853,             0.00041853,             0.00041853
                    211,                 1.6829,                 1.3007,                 1.8714,                0.82881,                0.61487,                0.73884,                0.44675,                 1.4863,                  1.298,                 1.9611,             0.00041712,             0.00041712,             0.00041712
                    212,                 1.6751,                 1.2559,                 1.8847,                0.82971,                0.60317,                0.72419,                0.44049,                 1.4909,                 1.2829,                 1.9545,             0.00041571,             0.00041571,             0.00041571
                    213,                 1.6126,                 1.2241,                 1.8119,                0.78005,                0.67561,                0.73737,                0.45919,                 1.5158,                 1.2464,                 1.9512,             0.00041429,             0.00041429,             0.00041429
                    214,                 1.5541,                 1.3103,                 1.8461,                0.81034,                0.63492,                0.73044,                0.45561,                 1.5094,                 1.2386,                 1.9359,             0.00041288,             0.00041288,             0.00041288
                    215,                 1.6075,                 1.2589,                 1.8258,                0.71372,                0.66667,                0.72375,                0.45089,                 1.4996,                 1.2323,                 1.9287,             0.00041146,             0.00041146,             0.00041146
                    216,                 1.6837,                 1.2238,                 1.8145,                0.76409,                0.68254,                0.73526,                0.46015,                 1.4838,                 1.2342,                 1.9219,             0.00041005,             0.00041005,             0.00041005
                    217,                  1.652,                 1.2351,                 1.8141,                0.80858,                0.68254,                0.74075,                0.45362,                   1.51,                 1.2673,                 1.9543,             0.00040864,             0.00040864,             0.00040864
                    218,                 1.5676,                 1.2329,                 1.8217,                0.80619,                0.61905,                0.71766,                0.44123,                 1.5318,                 1.3256,                 2.0011,             0.00040722,             0.00040722,             0.00040722
                    219,                 1.5907,                 1.2163,                 1.8148,                 0.8119,                0.60317,                0.71888,                0.42111,                   1.55,                 1.3789,                  2.036,             0.00040581,             0.00040581,             0.00040581
                    220,                 1.6412,                 1.2145,                 1.8664,                0.80096,                0.51105,                0.65927,                0.39916,                 1.5683,                 1.4066,                 2.0562,              0.0004044,              0.0004044,              0.0004044
                    221,                 1.7104,                 1.2712,                  1.859,                0.67523,                0.63492,                 0.6769,                 0.3912,                 1.6293,                 1.4113,                 2.0752,             0.00040298,             0.00040298,             0.00040298
                    222,                 1.5791,                 1.2262,                  1.808,                 0.7685,                0.61905,                0.71396,                0.42704,                 1.5916,                 1.3768,                 2.0494,             0.00040157,             0.00040157,             0.00040157
                    223,                 1.6529,                 1.2445,                 1.8491,                0.78534,                 0.6969,                0.75606,                0.43516,                 1.5921,                 1.2947,                 2.0303,             0.00040015,             0.00040015,             0.00040015
                    224,                 1.6684,                 1.2248,                 1.8429,                0.78977,                 0.7156,                0.77491,                0.44931,                 1.5857,                 1.2502,                 1.9954,             0.00039874,             0.00039874,             0.00039874
                    225,                  1.527,                 1.1856,                 1.8106,                0.81303,                0.71429,                0.77706,                0.47499,                  1.526,                 1.2288,                 1.9501,             0.00039733,             0.00039733,             0.00039733
                    226,                 1.5887,                  1.228,                 1.7619,                0.78805,                0.71429,                0.78425,                0.48148,                 1.5303,                 1.2604,                 1.9507,             0.00039591,             0.00039591,             0.00039591
                    227,                 1.6444,                 1.2466,                 1.8075,                 0.7486,                 0.7563,                0.79161,                0.48781,                 1.5026,                 1.2363,                 1.9314,              0.0003945,              0.0003945,              0.0003945
                    228,                  1.548,                 1.2248,                 1.8061,                0.80149,                0.66667,                0.78243,                0.49508,                 1.4594,                 1.2104,                  1.901,             0.00039309,             0.00039309,             0.00039309
                    229,                 1.5377,                 1.1838,                  1.764,                0.75163,                0.71429,                0.78572,                0.49351,                 1.4463,                 1.2158,                 1.8938,             0.00039167,             0.00039167,             0.00039167
                    230,                 1.6997,                 1.2332,                 1.8111,                0.68598,                 0.7282,                0.78086,                0.48629,                 1.4737,                  1.222,                 1.8993,             0.00039026,             0.00039026,             0.00039026
                    231,                 1.6306,                 1.1822,                 1.7698,                0.70974,                0.74603,                0.78099,                0.49077,                  1.439,                 1.2191,                 1.8727,             0.00038884,             0.00038884,             0.00038884
                    232,                 1.6599,                 1.2329,                  1.839,                0.69909,                0.73016,                0.74326,                0.44445,                 1.5386,                  1.283,                 1.9436,             0.00038743,             0.00038743,             0.00038743
                    233,                 1.6086,                 1.2354,                 1.8254,                0.66049,                0.68254,                0.71502,                0.40295,                 1.6262,                 1.3316,                 2.0186,             0.00038602,             0.00038602,             0.00038602
                    234,                 1.6809,                 1.2422,                 1.8813,                0.72604,                0.69841,                0.74309,                0.42471,                 1.5688,                 1.2926,                  1.996,              0.0003846,              0.0003846,              0.0003846
                    235,                  1.527,                 1.1919,                 1.7885,                0.69693,                 0.7619,                0.75155,                0.46805,                 1.5019,                 1.2203,                 1.9403,             0.00038319,             0.00038319,             0.00038319
                    236,                 1.6127,                 1.2023,                 1.7828,                0.79425,                0.69841,                0.77979,                0.49256,                 1.4751,                 1.1984,                 1.9171,             0.00038178,             0.00038178,             0.00038178
                    237,                 1.5884,                 1.1862,                 1.7975,                0.76997,                0.69078,                0.77289,                0.48159,                 1.4907,                 1.1888,                 1.9205,             0.00038036,             0.00038036,             0.00038036
                    238,                 1.6182,                 1.2122,                 1.7637,                0.81417,                0.69546,                0.79162,                0.47143,                 1.5412,                 1.2046,                 1.9636,             0.00037895,             0.00037895,             0.00037895
                    239,                 1.6733,                 1.2533,                 1.8202,                0.85877,                0.65079,                0.78916,                0.48042,                 1.5097,                 1.1787,                 1.9396,             0.00037753,             0.00037753,             0.00037753
                    240,                 1.5548,                 1.1945,                  1.767,                 0.7746,                0.69841,                0.77523,                0.48834,                 1.4546,                 1.1467,                 1.8868,             0.00037612,             0.00037612,             0.00037612
                    241,                  1.621,                  1.157,                 1.7685,                0.79958,                0.68254,                0.77645,                0.49189,                  1.476,                 1.1532,                 1.8862,             0.00037471,             0.00037471,             0.00037471
                    242,                 1.5743,                  1.165,                 1.7503,                0.82985,                0.65079,                0.77574,                0.47345,                 1.5041,                 1.1877,                 1.9084,             0.00037329,             0.00037329,             0.00037329
                    243,                 1.5467,                 1.1623,                 1.7347,                0.72303,                 0.7045,                0.76817,                0.46004,                 1.5273,                 1.2137,                 1.9299,             0.00037188,             0.00037188,             0.00037188
                    244,                 1.5875,                 1.1716,                 1.7947,                0.85837,                0.60317,                0.74371,                0.45449,                 1.5404,                 1.2532,                  1.958,             0.00037047,             0.00037047,             0.00037047
                    245,                  1.549,                 1.1826,                   1.74,                0.80739,                0.61905,                0.73874,                0.46133,                 1.4978,                 1.2507,                 1.9517,             0.00036905,             0.00036905,             0.00036905
                    246,                 1.5478,                 1.1918,                 1.8092,                0.74017,                 0.6783,                 0.7647,                0.48314,                 1.4606,                 1.2219,                 1.9299,             0.00036764,             0.00036764,             0.00036764
                    247,                 1.5954,                 1.1546,                  1.765,                0.75464,                0.71429,                0.76661,                0.48455,                 1.4507,                 1.2123,                 1.9204,             0.00036622,             0.00036622,             0.00036622
                    248,                  1.498,                  1.175,                 1.7433,                 0.7416,                0.72891,                 0.7536,                0.45905,                 1.5104,                 1.2331,                 1.9482,             0.00036481,             0.00036481,             0.00036481
                    249,                 1.5757,                 1.1836,                 1.7654,                0.70233,                0.69841,                 0.7531,                0.46502,                 1.5046,                 1.2215,                 1.9497,              0.0003634,              0.0003634,              0.0003634
                    250,                 1.5803,                  1.172,                 1.7636,                0.79623,                0.68228,                0.78416,                 0.5045,                 1.4573,                 1.1768,                 1.9146,             0.00036198,             0.00036198,             0.00036198
                    251,                 1.5105,                 1.1648,                 1.7336,                0.75513,                0.73429,                0.78176,                0.50805,                 1.4471,                  1.172,                 1.9048,             0.00036057,             0.00036057,             0.00036057
                    252,                 1.6186,                 1.2093,                 1.7797,                0.70813,                0.73172,                0.78802,                0.50681,                 1.4292,                 1.1415,                 1.8712,             0.00035916,             0.00035916,             0.00035916
                    253,                  1.496,                 1.1551,                 1.7274,                0.73766,                0.71412,                0.80126,                0.51242,                 1.4114,                 1.1232,                 1.8554,             0.00035774,             0.00035774,             0.00035774
                    254,                 1.4556,                 1.1793,                  1.753,                0.72827,                 0.7619,                0.80174,                0.52529,                 1.3896,                 1.1215,                 1.8447,             0.00035633,             0.00035633,             0.00035633
                    255,                 1.5065,                 1.2133,                 1.7593,                0.86218,                0.69513,                0.80788,                0.52424,                 1.3939,                 1.0949,                 1.8393,             0.00035492,             0.00035492,             0.00035492
                    256,                 1.5236,                 1.1288,                 1.7261,                 0.8628,                0.69875,                0.78683,                0.52183,                  1.435,                 1.1062,                 1.8683,              0.0003535,              0.0003535,              0.0003535
                    257,                 1.5784,                 1.1826,                 1.7737,                0.72839,                0.76628,                0.78941,                0.51962,                 1.4259,                 1.1381,                 1.8868,             0.00035209,             0.00035209,             0.00035209
                    258,                 1.5556,                 1.1767,                 1.7349,                0.76868,                0.73853,                0.76741,                0.50015,                 1.4267,                 1.1803,                 1.8925,             0.00035067,             0.00035067,             0.00035067
                    259,                 1.4813,                 1.0963,                 1.7169,                0.75178,                 0.7619,                0.76217,                0.48554,                 1.4369,                 1.1965,                  1.883,             0.00034926,             0.00034926,             0.00034926
                    260,                  1.611,                 1.1638,                 1.7417,                0.72153,                0.74037,                0.76416,                0.46639,                 1.4633,                 1.2147,                 1.9009,             0.00034785,             0.00034785,             0.00034785
                    261,                 1.5312,                 1.1482,                 1.7311,                0.78885,                0.63492,                0.74038,                0.46307,                  1.461,                  1.188,                 1.9085,             0.00034643,             0.00034643,             0.00034643
                    262,                 1.5825,                 1.1634,                 1.7953,                0.77128,                0.73016,                0.77255,                0.47767,                 1.4394,                 1.1621,                 1.9021,             0.00034502,             0.00034502,             0.00034502
                    263,                 1.5323,                 1.1571,                 1.7632,                0.71533,                0.74603,                0.78786,                0.49244,                 1.4276,                 1.1331,                 1.8843,             0.00034361,             0.00034361,             0.00034361
                    264,                 1.4998,                 1.1513,                  1.719,                0.72032,                 0.8177,                0.79315,                0.50819,                 1.4199,                 1.1213,                 1.8585,             0.00034219,             0.00034219,             0.00034219
                    265,                 1.5682,                 1.1656,                 1.7326,                0.75599,                0.73771,                0.80149,                0.50964,                 1.4196,                 1.1164,                 1.8412,             0.00034078,             0.00034078,             0.00034078
                    266,                 1.5053,                 1.1467,                 1.7259,                0.89146,                0.61905,                0.78332,                0.51614,                 1.3974,                 1.1038,                 1.8238,             0.00033936,             0.00033936,             0.00033936
                    267,                 1.5394,                 1.1955,                 1.7797,                0.73693,                0.74603,                0.77745,                0.51097,                 1.4067,                 1.1171,                  1.842,             0.00033795,             0.00033795,             0.00033795
                    268,                 1.4616,                 1.1495,                 1.7569,                0.74844,                0.69841,                0.77522,                0.50053,                 1.4083,                 1.1237,                 1.8514,             0.00033654,             0.00033654,             0.00033654
                    269,                 1.4818,                 1.0936,                 1.7065,                0.71774,                0.76695,                0.78802,                0.51804,                 1.3754,                 1.0997,                 1.8294,             0.00033512,             0.00033512,             0.00033512
                    270,                 1.4842,                 1.0773,                 1.6658,                0.90856,                0.63094,                0.78709,                0.51608,                 1.3649,                 1.1208,                 1.8232,             0.00033371,             0.00033371,             0.00033371
                    271,                 1.4677,                 1.1032,                 1.7127,                0.89798,                0.63492,                  0.785,                0.50517,                 1.3765,                  1.133,                 1.8397,              0.0003323,              0.0003323,              0.0003323
                    272,                 1.5641,                 1.1417,                 1.7455,                0.87494,                0.66667,                0.79451,                0.50856,                 1.3898,                 1.1296,                 1.8533,             0.00033088,             0.00033088,             0.00033088
                    273,                 1.5895,                 1.1853,                 1.7402,                0.83835,                0.74097,                0.79211,                0.49357,                 1.4113,                 1.1373,                 1.8665,             0.00032947,             0.00032947,             0.00032947
                    274,                 1.5001,                 1.1428,                 1.7336,                 0.8641,                0.73016,                0.79572,                0.51173,                 1.4147,                 1.1445,                 1.8699,             0.00032805,             0.00032805,             0.00032805
                    275,                 1.5052,                 1.1148,                 1.7321,                0.81992,                0.71429,                0.78279,                0.51104,                 1.3779,                  1.094,                 1.8299,             0.00032664,             0.00032664,             0.00032664
                    276,                 1.5154,                 1.1509,                 1.7295,                0.83146,                0.71429,                 0.7911,                 0.5174,                 1.3976,                 1.0891,                 1.8385,             0.00032523,             0.00032523,             0.00032523
                    277,                 1.5362,                 1.1415,                 1.7229,                 0.8179,                0.73016,                0.79292,                0.52279,                 1.3869,                 1.0835,                 1.8273,             0.00032381,             0.00032381,             0.00032381
                    278,                 1.4846,                 1.1351,                 1.6923,                0.75359,                 0.7767,                0.80717,                0.53369,                 1.3756,                 1.0794,                 1.8213,              0.0003224,              0.0003224,              0.0003224
                    279,                 1.4137,                 1.0916,                 1.6979,                0.74651,                 0.7947,                0.80253,                0.52016,                 1.3598,                 1.0536,                 1.8132,             0.00032099,             0.00032099,             0.00032099
                    280,                 1.5217,                 1.1474,                 1.7108,                0.79385,                0.79365,                0.79963,                0.52608,                 1.3757,                 1.0609,                 1.8179,             0.00031957,             0.00031957,             0.00031957
                    281,                 1.5633,                 1.1585,                 1.7444,                0.80229,                0.77778,                0.81119,                0.52189,                 1.3598,                 1.0519,                  1.791,             0.00031816,             0.00031816,             0.00031816
                    282,                 1.5263,                 1.1354,                 1.7129,                0.81064,                0.74748,                0.80687,                0.50517,                 1.3838,                 1.0628,                 1.8017,             0.00031674,             0.00031674,             0.00031674
                    283,                 1.5239,                 1.1016,                 1.6938,                0.73215,                0.80952,                 0.7964,                0.48116,                 1.4367,                 1.0966,                 1.8487,             0.00031533,             0.00031533,             0.00031533
                    284,                 1.5605,                 1.1203,                 1.7352,                0.72875,                0.76768,                 0.7708,                0.45823,                 1.5102,                 1.1442,                 1.9169,             0.00031392,             0.00031392,             0.00031392
                    285,                 1.6097,                 1.1686,                 1.7802,                0.76429,                0.77778,                0.77299,                 0.4757,                 1.5156,                 1.1811,                 1.9348,              0.0003125,              0.0003125,              0.0003125
                    286,                 1.4667,                 1.1227,                 1.6996,                 0.7257,                0.79365,                0.77458,                0.48196,                 1.4849,                 1.1623,                 1.8961,             0.00031109,             0.00031109,             0.00031109
                    287,                 1.5305,                 1.1395,                 1.7258,                0.78806,                0.74603,                0.78768,                0.49201,                 1.4543,                 1.1493,                 1.8597,             0.00030968,             0.00030968,             0.00030968
                    288,                 1.4231,                 1.1018,                  1.679,                0.75426,                0.73082,                0.77374,                0.49374,                 1.4455,                 1.1302,                 1.8412,             0.00030826,             0.00030826,             0.00030826
                    289,                 1.4311,                 1.0786,                 1.6598,                0.78509,                0.74603,                0.79091,                0.49481,                 1.4348,                 1.1034,                 1.8335,             0.00030685,             0.00030685,             0.00030685
                    290,                  1.553,                 1.1057,                 1.7184,                 0.7863,                 0.7619,                0.78952,                 0.4974,                 1.4345,                 1.0914,                 1.8408,             0.00030543,             0.00030543,             0.00030543
                    291,                 1.5036,                 1.0847,                 1.7101,                  0.814,                0.74603,                0.78889,                0.50691,                 1.4134,                 1.0836,                 1.8386,             0.00030402,             0.00030402,             0.00030402
                    292,                 1.4493,                 1.0732,                 1.6639,                0.81105,                0.74953,                0.78484,                0.49731,                  1.388,                 1.0927,                  1.829,             0.00030261,             0.00030261,             0.00030261
                    293,                 1.4185,                 1.0649,                  1.679,                 0.7899,                 0.7619,                0.76635,                 0.4926,                 1.3885,                 1.1164,                 1.8286,             0.00030119,             0.00030119,             0.00030119
                    294,                 1.5247,                 1.1255,                 1.7353,                0.78809,                0.76747,                0.76156,                0.48519,                 1.4018,                 1.1423,                  1.824,             0.00029978,             0.00029978,             0.00029978
                    295,                 1.5106,                 1.1274,                 1.6712,                0.86748,                0.71429,                0.80724,                0.49577,                 1.4105,                 1.1518,                 1.8193,             0.00029837,             0.00029837,             0.00029837
                    296,                 1.4407,                 1.0949,                 1.6835,                0.79116,                0.73016,                0.79976,                0.51191,                 1.3749,                 1.1192,                  1.778,             0.00029695,             0.00029695,             0.00029695
